T_years,Model_1a_Rocket_Cost,Model_1b_Rocket_Cost,Elevator_Cost,Model_1a_Total,Model_1b_Total
2800,185612336183948.94,8548670249095069.0,31344897628.386482,185643681081577.3,8548701593992697.0
2801,185521964641990.6,8544558204443035.0,31344897628.386482,185553309539618.97,8544589549340663.0
2802,185431678761731.44,8540451029774833.0,31344897628.386482,185463023659359.8,8540482374672461.0
2803,185341478423906.03,8536348716896585.0,31344897628.386482,185372823321534.4,8536380061794213.0
2804,185251363509466.8,8532251257632082.0,31344897628.386482,185282708407095.2,8532282602529710.0
2805,185161333899583.28,8528158643822746.0,31344897628.386482,185192678797211.66,8528189988720374.0
2806,185071389475641.7,8524070867327553.0,31344897628.386482,185102734373270.06,8524102212225181.0
2807,184981530119244.53,8519987920023041.0,31344897628.386482,185012875016872.9,8520019264920669.0
2808,184891755712209.88,8515909793803213.0,31344897628.386482,184923100609838.25,8515941138700841.0
2809,184802066136571.28,8511836480579510.0,31344897628.386482,184833411034199.66,8511867825477138.0
2810,184712461274576.84,8507767972280786.0,31344897628.386482,184743806172205.22,8507799317178414.0
2811,184622941008689.12,8503704260853233.0,31344897628.386482,184654285906317.5,8503735605750861.0
2812,184533505221584.28,8499645338260352.0,31344897628.386482,184564850119212.66,8499676683157980.0
2813,184444153796151.97,8495591196482891.0,31344897628.386482,184475498693780.34,8495622541380519.0
2814,184354886615494.56,8491541827518826.0,31344897628.386482,184386231513122.94,8491573172416454.0
2815,184265703562926.94,8487497223383292.0,31344897628.386482,184297048460555.3,8487528568280920.0
2816,184176604521975.72,8483457376108557.0,31344897628.386482,184207949419604.1,8483488721006185.0
2817,184087589376378.97,8479422277743974.0,31344897628.386482,184118934274007.34,8479453622641602.0
2818,183998658010085.72,8475391920355908.0,31344897628.386482,184030002907714.1,8475423265253536.0
2819,183909810307255.53,8471366296027743.0,31344897628.386482,183941155204883.9,8471397640925371.0
2820,183821046152257.84,8467345396859794.0,31344897628.386482,183852391049886.22,8467376741757422.0
2821,183732365429671.72,8463329214969283.0,31344897628.386482,183763710327300.1,8463360559866911.0
2822,183643768024285.2,8459317742490289.0,31344897628.386482,183675112921913.56,8459349087387917.0
2823,183555253821095.03,8455310971573721.0,31344897628.386482,183586598718723.4,8455342316471349.0
2824,183466822705306.0,8451308894387235.0,31344897628.386482,183498167602934.38,8451340239284863.0
2825,183378474562330.6,8447311503115243.0,31344897628.386482,183409819459958.97,8447342848012871.0
2826,183290209277788.44,8443318789958821.0,31344897628.386482,183321554175416.8,8443350134856449.0
2827,183202026737506.0,8439330747135693.0,31344897628.386482,183233371635134.38,8439362092033321.0
2828,183113926827515.97,8435347366880187.0,31344897628.386482,183145271725144.34,8435378711777815.0
2829,183025909434056.84,8431368641443190.0,31344897628.386482,183057254331685.22,8431399986340818.0
2830,182937974443572.53,8427394563092085.0,31344897628.386482,182969319341200.9,8427425907989713.0
2831,182850121742711.8,8423425124110751.0,31344897628.386482,182881466640340.2,8423456469008379.0
2832,182762351218327.94,8419460316799461.0,31344897628.386482,182793696115956.3,8419491661697089.0
2833,182674662757478.06,8415500133474916.0,31344897628.386482,182706007655106.44,8415531478372544.0
2834,182587056247423.0,8411544566470131.0,31344897628.386482,182618401145051.38,8411575911367759.0
2835,182499531575626.6,8407593608134420.0,31344897628.386482,182530876473254.97,8407624953032048.0
2836,182412088629755.38,8403647250833376.0,31344897628.386482,182443433527383.75,8403678595731004.0
2837,182324727297677.94,8399705486948791.0,31344897628.386482,182356072195306.3,8399736831846419.0
2838,182237447467464.8,8395768308878651.0,31344897628.386482,182268792365093.2,8395799653776279.0
2839,182150249027387.6,8391835709037056.0,31344897628.386482,182181593925015.97,8391867053934684.0
2840,182063131865918.9,8387907679854212.0,31344897628.386482,182094476763547.28,8387939024751840.0
2841,181976095871731.72,8383984213776364.0,31344897628.386482,182007440769360.1,8384015558673992.0
2842,181889140933698.94,8380065303265782.0,31344897628.386482,181920485831327.3,8380096648163410.0
2843,181802266940892.9,8376150940800694.0,31344897628.386482,181833611838521.28,8376182285698322.0
2844,181715473782585.25,8372241118875247.0,31344897628.386482,181746818680213.62,8372272463772875.0
2845,181628761348246.0,8368335829999499.0,31344897628.386482,181660106245874.38,8368367174897127.0
2846,181542129527543.5,8364435066699339.0,31344897628.386482,181573474425171.88,8364466411596967.0
2847,181455578210343.84,8360538821516461.0,31344897628.386482,181486923107972.22,8360570166414089.0
2848,181369107286710.47,8356647087008314.0,31344897628.386482,181400452184338.84,8356678431905942.0
2849,181282716646903.53,8352759855748093.0,31344897628.386482,181314061544531.9,8352791200645721.0
2850,181196406181379.8,8348877120324654.0,31344897628.386482,181227751079008.2,8348908465222282.0
2851,181110175780792.12,8344998873342519.0,31344897628.386482,181141520678420.5,8345030218240147.0
2852,181024025335988.66,8341125107421792.0,31344897628.386482,181055370233617.03,8341156452319420.0
2853,180937954738012.94,8337255815198151.0,31344897628.386482,180969299635641.3,8337287160095779.0
2854,180851963878103.16,8333390989322804.0,31344897628.386482,180883308775731.53,8333422334220432.0
2855,180766052647691.75,8329530622462433.0,31344897628.386482,180797397545320.12,8329561967360061.0
2856,180680220938405.1,8325674707299176.0,31344897628.386482,180711565836033.47,8325706052196804.0
2857,180594468642062.84,8321823236530547.0,31344897628.386482,180625813539691.22,8321854581428175.0
2858,180508795650677.94,8317976202869460.0,31344897628.386482,180540140548306.3,8318007547767088.0
2859,180423201856455.7,8314133599044148.0,31344897628.386482,180454546754084.06,8314164943941776.0
2860,180337687151793.56,8310295417798110.0,31344897628.386482,180369032049421.94,8310326762695738.0
2861,180252251429280.9,8306461651890126.0,31344897628.386482,180283596326909.28,8306492996787754.0
2862,180166894581698.2,8302632294094151.0,31344897628.386482,180198239479326.56,8302663638991779.0
2863,180081616502017.06,8298807337199335.0,31344897628.386482,180112961399645.44,8298838682096963.0
2864,179996417083399.28,8294986774009953.0,31344897628.386482,180027761981027.66,8295018118907581.0
2865,179911296219197.06,8291170597345375.0,31344897628.386482,179942641116825.44,8291201942243003.0
2866,179826253802952.0,8287358800040019.0,31344897628.386482,179857598700580.38,8287390144937647.0
2867,179741289728394.9,8283551374943330.0,31344897628.386482,179772634626023.28,8283582719840958.0
2868,179656403889445.56,8279748314919723.0,31344897628.386482,179687748787073.94,8279779659817351.0
2869,179571596180212.1,8275949612848559.0,31344897628.386482,179602941077840.47,8275980957746187.0
2870,179486866494990.5,8272155261624111.0,31344897628.386482,179518211392618.88,8272186606521739.0
2871,179402214728264.56,8268365254155481.0,31344897628.386482,179433559625892.94,8268396599053109.0
2872,179317640774705.06,8264579583366638.0,31344897628.386482,179348985672333.44,8264610928264266.0
2873,179233144529169.6,8260798242196327.0,31344897628.386482,179264489426797.97,8260829587093955.0
2874,179148725886702.06,8257021223598036.0,31344897628.386482,179180070784330.44,8257052568495664.0
2875,179064384742532.38,8253248520539984.0,31344897628.386482,179095729640160.75,8253279865437612.0
2876,178980120992075.97,8249480126005049.0,31344897628.386482,179011465889704.34,8249511470902677.0
2877,178895934530933.34,8245716032990758.0,31344897628.386482,178927279428561.72,8245747377888386.0
2878,178811825254889.78,8241956234509249.0,31344897628.386482,178843170152518.16,8241987579406877.0
2879,178727793059914.88,8238200723587205.0,31344897628.386482,178759137957543.25,8238232068484833.0
2880,178643837842162.12,8234449493265859.0,31344897628.386482,178675182739790.5,8234480838163487.0
2881,178559959497968.47,8230702536600924.0,31344897628.386482,178591304395596.84,8230733881498552.0
2882,178476157923854.22,8226959846662582.0,31344897628.386482,178507502821482.6,8226991191560210.0
2883,178392433016522.12,8223221416535414.0,31344897628.386482,178423777914150.5,8223252761433042.0
2884,178308784672857.44,8219487239318404.0,31344897628.386482,178340129570485.8,8219518584216032.0
2885,178225212789927.2,8215757308124871.0,31344897628.386482,178256557687555.56,8215788653022499.0
2886,178141717264980.12,8212031616082452.0,31344897628.386482,178173062162608.5,8212062960980080.0
2887,178058297995445.94,8208310156333039.0,31344897628.386482,178089642893074.3,8208341501230667.0
2888,177974954878935.16,8204592922032792.0,31344897628.386482,178006299776563.53,8204624266930420.0
2889,177891687813238.7,8200879906352051.0,31344897628.386482,177923032710867.06,8200911251249679.0
2890,177808496696327.28,8197171102475330.0,31344897628.386482,177839841593955.66,8197202447372958.0
2891,177725381426351.44,8193466503601269.0,31344897628.386482,177756726323979.8,8193497848498897.0
2892,177642341901640.6,8189766102942626.0,31344897628.386482,177673686799268.97,8189797447840254.0
2893,177559378020703.22,8186069893726187.0,31344897628.386482,177590722918331.6,8186101238623815.0
2894,177476489682225.97,8182377869192771.0,31344897628.386482,177507834579854.34,8182409214090399.0
2895,177393676785073.62,8178690022597212.0,31344897628.386482,177425021682702.0,8178721367494840.0
2896,177310939228288.66,8175006347208272.0,31344897628.386482,177342284125917.03,8175037692105900.0
2897,177228276911090.66,8171326836308631.0,31344897628.386482,177259621808719.03,8171358181206259.0
2898,177145689732876.03,8167651483194861.0,31344897628.386482,177177034630504.4,8167682828092489.0
2899,177063177593217.84,8163980281177390.0,31344897628.386482,177094522490846.22,8164011626075018.0
2900,176980740391865.16,8160313223580459.0,31344897628.386482,177012085289493.53,8160344568478087.0
2901,176898378028742.72,8156650303742067.0,31344897628.386482,176929722926371.1,8156681648639695.0
2902,176816090403950.6,8152991515014001.0,31344897628.386482,176847435301578.97,8153022859911629.0
2903,176733877417763.9,8149336850761713.0,31344897628.386482,176765222315392.28,8149368195659341.0
2904,176651738970632.3,8145686304364359.0,31344897628.386482,176683083868260.7,8145717649261987.0
2905,176569674963179.62,8142039869214737.0,31344897628.386482,176601019860808.0,8142071214112365.0
2906,176487685296203.5,8138397538719245.0,31344897628.386482,176519030193831.88,8138428883616873.0
2907,176405769870675.03,8134759306297856.0,31344897628.386482,176437114768303.4,8134790651195484.0
2908,176323928587738.5,8131125165384094.0,31344897628.386482,176355273485366.88,8131156510281722.0
2909,176242161348710.66,8127495109424969.0,31344897628.386482,176273506246339.03,8127526454322597.0
2910,176160468055080.84,8123869131880984.0,31344897628.386482,176191812952709.22,8123900476778612.0
2911,176078848608510.2,8120247226226080.0,31344897628.386482,176110193506138.56,8120278571123708.0
2912,175997302910831.44,8116629385947586.0,31344897628.386482,176028647808459.8,8116660730845214.0
2913,175915830864048.62,8113015604546226.0,31344897628.386482,175947175761677.0,8113046949443854.0
2914,175834432370336.56,8109405875536051.0,31344897628.386482,175865777267964.94,8109437220433679.0
2915,175753107332040.6,8105800192444410.0,31344897628.386482,175784452229668.97,8105831537342038.0
2916,175671855651676.1,8102198548811940.0,31344897628.386482,175703200549304.47,8102229893709568.0
2917,175590677231928.38,8098600938192517.0,31344897628.386482,175622022129556.75,8098632283090145.0
2918,175509571975651.88,8095007354153215.0,31344897628.386482,175540916873280.25,8095038699050843.0
2919,175428539785870.22,8091417790274276.0,31344897628.386482,175459884683498.6,8091449135171904.0
2920,175347580565775.78,8087832240149102.0,31344897628.386482,175378925463404.16,8087863585046730.0
2921,175266694218729.03,8084250697384202.0,31344897628.386482,175298039116357.4,8084282042281830.0
2922,175185880648258.47,8080673155599133.0,31344897628.386482,175217225545886.84,8080704500496761.0
2923,175105139758060.16,8077099608426528.0,31344897628.386482,175136484655688.53,8077130953324156.0
2924,175024471451997.38,8073530049512014.0,31344897628.386482,175055816349625.75,8073561394409642.0
2925,174943875634100.4,8069964472514208.0,31344897628.386482,174975220531728.78,8069995817411836.0
2926,174863352208565.72,8066402871104660.0,31344897628.386482,174894697106194.1,8066434216002288.0
2927,174782901079756.28,8062845238967843.0,31344897628.386482,174814245977384.66,8062876583865471.0
2928,174702522152200.6,8059291569801105.0,31344897628.386482,174733867049828.97,8059322914698733.0
2929,174622215330592.75,8055741857314663.0,31344897628.386482,174653560228221.12,8055773202212291.0
2930,174541980519791.78,8052196095231530.0,31344897628.386482,174573325417420.16,8052227440129158.0
2931,174461817624821.6,8048654277287517.0,31344897628.386482,174493162522449.97,8048685622185145.0
2932,174381726550870.47,8045116397231190.0,31344897628.386482,174413071448498.84,8045147742128818.0
2933,174301707203290.6,8041582448823847.0,31344897628.386482,174333052100918.97,8041613793721475.0
2934,174221759487597.88,8038052425839459.0,31344897628.386482,174253104385226.25,8038083770737087.0
2935,174141883309471.66,8034526322064679.0,31344897628.386482,174173228207100.03,8034557666962307.0
2936,174062078574754.16,8031004131298764.0,31344897628.386482,174093423472382.53,8031035476196392.0
2937,173982345189450.22,8027485847353607.0,31344897628.386482,174013690087078.6,8027517192251235.0
2938,173902683059727.0,8023971464053628.0,31344897628.386482,173934027957355.38,8024002808951256.0
2939,173823092091913.72,8020460975235819.0,31344897628.386482,173854436989542.1,8020492320133447.0
2940,173743572192500.97,8016954374749650.0,31344897628.386482,173774917090129.34,8016985719647278.0
